,Unnamed: 0,Month,Neighbourhood,Mean,Count
2009,2010,58,HARLEM-WEST,7764250.0,6
2010,2011,59,HARLEM-WEST,180000.0,1
2011,2012,60,HARLEM-WEST,4701666.66666667,3
2012,2013,49,INWOOD,1192937.5,8
2013,2014,50,INWOOD,791250.0,2
2014,2015,51,INWOOD,1953166.66666667,6
2015,2016,52,INWOOD,544944.444444444,9
2016,2017,53,INWOOD,410645.83333333296,6
2017,2018,54,INWOOD,447500.0,6
2018,2019,55,INWOOD,1878571.42857143,7
2019,2020,56,INWOOD,393137.363636364,11
2020,2021,57,INWOOD,3898706.42857143,14
2021,2022,58,INWOOD,418742.0,5
2022,2023,59,INWOOD,2405957.69230769,13
2023,2024,60,INWOOD,8321943.94736842,19
2024,2025,49,JAVITS CENTER,6100000.0,1
2025,2026,50,JAVITS CENTER,11903333.3333333,3
2026,2027,51,JAVITS CENTER,2173800.0,5
2027,2028,52,JAVITS CENTER,640000.0,1
2028,2029,53,JAVITS CENTER,2401800.0,5
2029,2030,54,JAVITS CENTER,515000.0,4
2030,2031,56,JAVITS CENTER,1570691.6,5
2031,2032,57,JAVITS CENTER,255414.666666667,3
2032,2033,58,JAVITS CENTER,40462500.0,2
2033,2034,60,JAVITS CENTER,166037.0,1
2034,2035,49,KIPS BAY,1085506.13043478,23
2035,2036,50,KIPS BAY,4966571.42857143,14
2036,2037,51,KIPS BAY,5081845.23809524,21
2037,2038,52,KIPS BAY,1279239.56521739,23
2038,2039,53,KIPS BAY,1737312.60714286,28
2039,2040,54,KIPS BAY,1268434.0,47
2040,2041,55,KIPS BAY,1431022.14814815,27
2041,2042,56,KIPS BAY,2718240.15909091,44
2042,2043,57,KIPS BAY,1786437.66666667,21
2043,2044,58,KIPS BAY,947529.65,20
2044,2045,59,KIPS BAY,1209576.52,25
2045,2046,60,KIPS BAY,1394580.70588235,17
2046,2047,49,LITTLE ITALY,3350000.0,1
2047,2048,50,LITTLE ITALY,2260000.0,3
2048,2049,51,LITTLE ITALY,4005075.0,5
2049,2050,52,LITTLE ITALY,6625000.0,2
2050,2051,53,LITTLE ITALY,3810000.0,1
2051,2052,54,LITTLE ITALY,10436000.0,3
2052,2053,55,LITTLE ITALY,12005000.0,2
2053,2054,56,LITTLE ITALY,7351000.0,1
2054,2055,57,LITTLE ITALY,3076781.75,4
2055,2056,58,LITTLE ITALY,2192158.33333333,3
2056,2057,59,LITTLE ITALY,3350000.0,1
2057,2058,60,LITTLE ITALY,1318500.0,2
2058,2059,49,LOWER EAST SIDE,1030156.25,16
2059,2060,50,LOWER EAST SIDE,2543052.57894737,19
2060,2061,51,LOWER EAST SIDE,1721000.0,17
2061,2062,52,LOWER EAST SIDE,1949685.22222222,18
2062,2063,53,LOWER EAST SIDE,2405643.47826087,23
2063,2064,54,LOWER EAST SIDE,2926607.61111111,18
2064,2065,55,LOWER EAST SIDE,4301355.08,25
2065,2066,56,LOWER EAST SIDE,1877710.9,20
2066,2067,57,LOWER EAST SIDE,1377468.64285714,28
2067,2068,58,LOWER EAST SIDE,1859471.05263158,19
2068,2069,59,LOWER EAST SIDE,1786656.28571429,21
2069,2070,60,LOWER EAST SIDE,11473069.483871,31
2070,2071,49,MANHATTAN VALLEY,2258667.77777778,18
2071,2072,50,MANHATTAN VALLEY,845918.875,8
2072,2073,51,MANHATTAN VALLEY,1369000.0,15
2073,2074,52,MANHATTAN VALLEY,759194.0,14
2074,2075,53,MANHATTAN VALLEY,4932014.05555556,18
2075,2076,54,MANHATTAN VALLEY,1566724.05882353,17
2076,2077,55,MANHATTAN VALLEY,1454875.0,8
2077,2078,56,MANHATTAN VALLEY,1369146.0,26
2078,2079,57,MANHATTAN VALLEY,1287336.14285714,7
2079,2080,58,MANHATTAN VALLEY,1610753.78947368,19
2080,2081,59,MANHATTAN VALLEY,1442092.77777778,9
2081,2082,60,MANHATTAN VALLEY,6601110.65,20
2082,2083,49,MIDTOWN CBD,30057481.125,8
2083,2084,50,MIDTOWN CBD,12881107.0769231,13
2084,2085,51,MIDTOWN CBD,9251212.54545454,11
2085,2086,52,MIDTOWN CBD,1371713.0,12
2086,2087,53,MIDTOWN CBD,206402647.454545,11
2087,2088,54,MIDTOWN CBD,27647719.2727273,11
2088,2089,55,MIDTOWN CBD,3000670.8,10
2089,2090,56,MIDTOWN CBD,7298962.78571429,14
2090,2091,57,MIDTOWN CBD,8091313.0,16
2091,2092,58,MIDTOWN CBD,2188428.57142857,7
2092,2093,59,MIDTOWN CBD,5232012.77777778,9
2093,2094,60,MIDTOWN CBD,11570711.3333333,21
2094,2095,49,MIDTOWN EAST,1764875.54639175,97
2095,2096,50,MIDTOWN EAST,1236162.7375,80
2096,2097,51,MIDTOWN EAST,5071494.47435897,78
2097,2098,52,MIDTOWN EAST,2007889.75789474,95
2098,2099,53,MIDTOWN EAST,2231536.17525773,97
2099,2100,54,MIDTOWN EAST,1591851.0,118
2100,2101,55,MIDTOWN EAST,1641127.29230769,65
2101,2102,56,MIDTOWN EAST,1573375.625,104
2102,2103,57,MIDTOWN EAST,1272601.47368421,76
2103,2104,58,MIDTOWN EAST,6196594.33333333,105
2104,2105,59,MIDTOWN EAST,1421728.19047619,84
2105,2106,60,MIDTOWN EAST,1665524.83333333,96
2106,2107,49,MIDTOWN WEST,9713246.24137931,58
2107,2108,50,MIDTOWN WEST,3756739.68181818,44
2108,2109,51,MIDTOWN WEST,1408119.25531915,47
2109,2110,52,MIDTOWN WEST,3221072.47368421,38
2110,2111,53,MIDTOWN WEST,2721620.44927536,69
2111,2112,54,MIDTOWN WEST,1815401.13513514,74
2112,2113,55,MIDTOWN WEST,6571184.5,48
2113,2114,56,MIDTOWN WEST,3857391.78571429,56
2114,2115,57,MIDTOWN WEST,1874726.42028985,69
2115,2116,58,MIDTOWN WEST,6984996.85,60
2116,2117,59,MIDTOWN WEST,2091688.8,60
2117,2118,60,MIDTOWN WEST,13001640.74,50
2118,2119,49,MORNINGSIDE HEIGHTS,520000.0,3
2119,2120,50,MORNINGSIDE HEIGHTS,603333.333333333,3
2120,2121,51,MORNINGSIDE HEIGHTS,578000.0,5
2121,2122,52,MORNINGSIDE HEIGHTS,678750.0,4
2122,2123,53,MORNINGSIDE HEIGHTS,703403.0,8
2123,2124,54,MORNINGSIDE HEIGHTS,651214.285714286,7
2124,2125,55,MORNINGSIDE HEIGHTS,528800.0,5
2125,2126,56,MORNINGSIDE HEIGHTS,858633.333333333,6
2126,2127,57,MORNINGSIDE HEIGHTS,642937.5,8
2127,2128,58,MORNINGSIDE HEIGHTS,665333.333333333,6
2128,2129,59,MORNINGSIDE HEIGHTS,777552.0,1
2129,2130,60,MORNINGSIDE HEIGHTS,579600.0,8
2130,2131,49,MURRAY HILL,1313536.85365854,41
2131,2132,50,MURRAY HILL,903458.925,40
2132,2133,51,MURRAY HILL,1311485.97560976,41
2133,2134,52,MURRAY HILL,1230414.81818182,33
2134,2135,53,MURRAY HILL,2513428.25490196,51
2135,2136,54,MURRAY HILL,3506456.12121212,66
2136,2137,55,MURRAY HILL,2578495.10526316,38
2137,2138,56,MURRAY HILL,1018291.44230769,52
2138,2139,57,MURRAY HILL,2911070.93181818,44
2139,2140,58,MURRAY HILL,2615714.11111111,36
2140,2141,59,MURRAY HILL,3664872.15,40
2141,2142,60,MURRAY HILL,3307858.64583333,48
2142,2143,49,ROOSEVELT ISLAND,893830.75,4
2143,2144,50,ROOSEVELT ISLAND,509859.5,4
2144,2145,51,ROOSEVELT ISLAND,818470.0,8
2145,2146,52,ROOSEVELT ISLAND,923752.0,6
2146,2147,53,ROOSEVELT ISLAND,1163552.33333333,3
2147,2148,54,ROOSEVELT ISLAND,903942.333333333,6
2148,2149,55,ROOSEVELT ISLAND,1046618.33333333,6
2149,2150,56,ROOSEVELT ISLAND,1242406.0,4
2150,2151,58,ROOSEVELT ISLAND,942105.6,5
2151,2152,59,ROOSEVELT ISLAND,685000.0,1
2152,2153,60,ROOSEVELT ISLAND,1004750.0,2
2153,2154,49,SOHO,5257876.46153846,26
2154,2155,50,SOHO,4011742.15384615,13
2155,2156,51,SOHO,4554778.86363636,22
2156,2157,52,SOHO,6015839.93333333,15
2157,2158,53,SOHO,5189628.45,20
2158,2159,54,SOHO,3987159.68571429,35
2159,2160,55,SOHO,6338879.04,25
2160,2161,56,SOHO,2628655.2,35
2161,2162,57,SOHO,2226192.13333333,15
2162,2163,58,SOHO,3704458.07142857,14
2163,2164,59,SOHO,4984757.46666667,15
2164,2165,60,SOHO,11661041.388888901,18
2165,2166,49,SOUTHBRIDGE,1115614.2,15
2166,2167,50,SOUTHBRIDGE,4244188.83333333,6
2167,2168,51,SOUTHBRIDGE,877042.7272727271,11
2168,2169,52,SOUTHBRIDGE,1297802.0,9
2169,2170,53,SOUTHBRIDGE,1633228.0,10
2170,2171,54,SOUTHBRIDGE,2074469.0,9
2171,2172,55,SOUTHBRIDGE,2001486.75,8
2172,2173,56,SOUTHBRIDGE,1014955.33333333,15
2173,2174,57,SOUTHBRIDGE,2026939.26666667,15
2174,2175,58,SOUTHBRIDGE,1223835.71428571,7
2175,2176,59,SOUTHBRIDGE,2097537.8,10
2176,2177,60,SOUTHBRIDGE,2936659.78947368,19
2177,2178,49,TRIBECA,3517661.06666667,60
2178,2179,50,TRIBECA,4603634.23684211,38
2179,2180,51,TRIBECA,4287662.45283019,53
2180,2181,52,TRIBECA,3212424.0,33
2181,2182,53,TRIBECA,3737605.23404255,47
2182,2183,54,TRIBECA,4143047.92424242,66
2183,2184,55,TRIBECA,3812088.08108108,37
2184,2185,56,TRIBECA,6070840.25641026,39
2185,2186,57,TRIBECA,3080361.68965517,29
2186,2187,58,TRIBECA,3164601.19047619,21
2187,2188,59,TRIBECA,2822546.85,40
2188,2189,60,TRIBECA,4150486.91428571,35
2189,2190,49,UPPER EAST SIDE (59-79),2710005.4921875,128
2190,2191,50,UPPER EAST SIDE (59-79),2117791.5,108
2191,2192,51,UPPER EAST SIDE (59-79),3051999.48623853,109
2192,2193,52,UPPER EAST SIDE (59-79),2416679.03809524,105
2193,2194,53,UPPER EAST SIDE (59-79),2556102.24025974,154
2194,2195,54,UPPER EAST SIDE (59-79),2626492.1396648,179
2195,2196,55,UPPER EAST SIDE (59-79),2666080.96031746,126
2196,2197,56,UPPER EAST SIDE (59-79),1815483.88,150
2197,2198,57,UPPER EAST SIDE (59-79),2151786.87826087,115
2198,2199,58,UPPER EAST SIDE (59-79),2500642.71052632,114
2199,2200,59,UPPER EAST SIDE (59-79),2854933.30275229,109
2200,2201,60,UPPER EAST SIDE (59-79),2850753.49152542,118
2201,2202,49,UPPER EAST SIDE (79-96),2696446.88235294,102
2202,2203,50,UPPER EAST SIDE (79-96),2426483.20833333,96
2203,2204,51,UPPER EAST SIDE (79-96),2742877.77310924,119
2204,2205,52,UPPER EAST SIDE (79-96),2932397.73913043,92
2205,2206,53,UPPER EAST SIDE (79-96),2174952.0974026,154
2206,2207,54,UPPER EAST SIDE (79-96),2218369.12408759,137
2207,2208,55,UPPER EAST SIDE (79-96),1993330.03846154,130
2208,2209,56,UPPER EAST SIDE (79-96),2421714.2716762996,173
2209,2210,57,UPPER EAST SIDE (79-96),2626607.36842105,114
2210,2211,58,UPPER EAST SIDE (79-96),2240675.5,120
2211,2212,59,UPPER EAST SIDE (79-96),1946141.23076923,91
2212,2213,60,UPPER EAST SIDE (79-96),2209757.46728972,107
2213,2214,49,UPPER EAST SIDE (96-110),1510767.5,4
2214,2215,50,UPPER EAST SIDE (96-110),3390968.5,2
2215,2216,51,UPPER EAST SIDE (96-110),2441839.0,3
2216,2217,52,UPPER EAST SIDE (96-110),1647500.0,2
2217,2218,53,UPPER EAST SIDE (96-110),2057500.0,2
2218,2219,54,UPPER EAST SIDE (96-110),2587454.0,4
2219,2220,55,UPPER EAST SIDE (96-110),2458500.0,4
2220,2221,56,UPPER EAST SIDE (96-110),1350071.14285714,7
2221,2222,57,UPPER EAST SIDE (96-110),1562904.0,2
2222,2223,58,UPPER EAST SIDE (96-110),2650000.0,2
2223,2224,59,UPPER EAST SIDE (96-110),943127.25,4
2224,2225,60,UPPER EAST SIDE (96-110),7125000.0,2
2225,2226,49,UPPER WEST SIDE (59-79),2579908.78125,96
2226,2227,50,UPPER WEST SIDE (59-79),2217978.69444444,72
2227,2228,51,UPPER WEST SIDE (59-79),2035752.75581395,86
2228,2229,52,UPPER WEST SIDE (59-79),2891520.36486486,74
2229,2230,53,UPPER WEST SIDE (59-79),3059368.23255814,86
2230,2231,54,UPPER WEST SIDE (59-79),1913721.23931624,117
2231,2232,55,UPPER WEST SIDE (59-79),1963434.96,100
2232,2233,56,UPPER WEST SIDE (59-79),1952999.60465116,129
2233,2234,57,UPPER WEST SIDE (59-79),2221363.94482759,145
2234,2235,58,UPPER WEST SIDE (59-79),2961739.85185185,135
2235,2236,59,UPPER WEST SIDE (59-79),3819670.30508475,118
2236,2237,60,UPPER WEST SIDE (59-79),3575718.3362069,116
2237,2238,49,UPPER WEST SIDE (79-96),2151633.64615385,65
2238,2239,50,UPPER WEST SIDE (79-96),1898148.98148148,54
2239,2240,51,UPPER WEST SIDE (79-96),1683880.26315789,57
2240,2241,52,UPPER WEST SIDE (79-96),2166379.48888889,45
2241,2242,53,UPPER WEST SIDE (79-96),2935446.07272727,55
2242,2243,54,UPPER WEST SIDE (79-96),2613495.42857143,84
2243,2244,55,UPPER WEST SIDE (79-96),1734604.77142857,70
2244,2245,56,UPPER WEST SIDE (79-96),2348360.01408451,71
2245,2246,57,UPPER WEST SIDE (79-96),1859966.0,49
2246,2247,58,UPPER WEST SIDE (79-96),3860653.03571429,56
2247,2248,59,UPPER WEST SIDE (79-96),2307612.0,41
2248,2249,60,UPPER WEST SIDE (79-96),1882142.5,58
2249,2250,49,UPPER WEST SIDE (96-116),2035554.7826086998,23
2250,2251,50,UPPER WEST SIDE (96-116),1191418.17391304,23
2251,2252,51,UPPER WEST SIDE (96-116),1229683.6,15
2252,2253,52,UPPER WEST SIDE (96-116),1635112.6,15
2253,2254,53,UPPER WEST SIDE (96-116),1536351.19354839,31
2254,2255,54,UPPER WEST SIDE (96-116),1536795.71428571,28
2255,2256,55,UPPER WEST SIDE (96-116),1670249.78787879,33
2256,2257,56,UPPER WEST SIDE (96-116),1421946.0,38
2257,2258,57,UPPER WEST SIDE (96-116),1175045.13333333,30
2258,2259,58,UPPER WEST SIDE (96-116),937943.12,25
2259,2260,59,UPPER WEST SIDE (96-116),2119053.0,20
2260,2261,60,UPPER WEST SIDE (96-116),6020611.42105263,19
2261,2262,49,WASHINGTON HEIGHTS LOWER,4024888.88888889,9
2262,2263,50,WASHINGTON HEIGHTS LOWER,576750.0,8
2263,2264,51,WASHINGTON HEIGHTS LOWER,2313601.71428571,7
2264,2265,52,WASHINGTON HEIGHTS LOWER,1214400.0,5
2265,2266,53,WASHINGTON HEIGHTS LOWER,2945590.90909091,11
2266,2267,54,WASHINGTON HEIGHTS LOWER,1004628.33333333,24
2267,2268,55,WASHINGTON HEIGHTS LOWER,7355111.11111111,9
2268,2269,56,WASHINGTON HEIGHTS LOWER,2214553.125,8
2269,2270,57,WASHINGTON HEIGHTS LOWER,4417002.75,12
2270,2271,58,WASHINGTON HEIGHTS LOWER,510049.81818181794,11
2271,2272,59,WASHINGTON HEIGHTS LOWER,5668340.5,4
2272,2273,60,WASHINGTON HEIGHTS LOWER,469672.16666666704,6
2273,2274,49,WASHINGTON HEIGHTS UPPER,579341.6,25
2274,2275,50,WASHINGTON HEIGHTS UPPER,560810.2352941179,17
2275,2276,51,WASHINGTON HEIGHTS UPPER,799968.32,25
2276,2277,52,WASHINGTON HEIGHTS UPPER,2607438.26666667,15
2277,2278,53,WASHINGTON HEIGHTS UPPER,1246073.29166667,24
2278,2279,54,WASHINGTON HEIGHTS UPPER,2024687.3,20
2279,2280,55,WASHINGTON HEIGHTS UPPER,4041675.25,16
2280,2281,56,WASHINGTON HEIGHTS UPPER,1012672.68,25
2281,2282,57,WASHINGTON HEIGHTS UPPER,1563619.5,18
2282,2283,58,WASHINGTON HEIGHTS UPPER,2809820.15,20
2283,2284,59,WASHINGTON HEIGHTS UPPER,2581758.5,16
2284,2285,60,WASHINGTON HEIGHTS UPPER,728049.6111111109,18
